,logFC,AveExpr,t,P.Value,adj.P.Val,B
CHD7,-0.026360066,9.095812273,-0.130125942,0.897397007,0.932114894,-6.195645875
DNAJB7,-0.059243895,1.935013332,-0.130112162,0.897407809,0.932114894,-6.195647657
KIAA0825,-0.031137385,5.427674509,-0.129838023,0.897622709,0.932271826,-6.195683061
PLAG1,0.034858155,6.785537003,0.129633507,0.897783037,0.932343921,-6.195709424
GPR27,0.049122481,2.766492668,0.129586668,0.897819755,0.932343921,-6.195715456
MYOC,0.082342299,5.710535768,0.129050928,0.898239764,0.932647498,-6.195784296
IL1RAP,0.038295375,6.585860169,0.12879384,0.898441326,0.932772049,-6.195817229
ZNF526,0.030484021,6.117171988,0.128735064,0.898487409,0.932772049,-6.195824749
VIP,0.059225322,2.20910649,0.128504783,0.89866796,0.9328932,-6.195854179
AMOT,-0.031893894,6.766013163,-0.12834554,0.898792818,0.932941859,-6.1958745
RIN3,-0.040174462,6.244467918,-0.128282118,0.898842547,0.932941859,-6.195882586
RASAL2-AS1,-0.037649327,3.057877618,-0.128192733,0.898912633,0.932948325,-6.195893975
RNF227,-0.040015366,3.816021013,-0.127912581,0.899132303,0.933110026,-6.195929621
PDGFB,-0.028936227,7.351106252,-0.127798195,0.899221997,0.933136826,-6.195944153
SUSD4,0.07404113,4.313896364,0.127459445,0.899487628,0.933346183,-6.195987112
XKR4,0.065153486,2.730738423,0.127174638,0.89971097,0.933511631,-6.196023142
DGKQ,0.035894879,5.591831365,0.126733928,0.900056585,0.933803914,-6.196078737
RAD54L2,0.026755232,7.395886282,0.126635281,0.900133949,0.933817865,-6.196091154
SDCBP2,-0.041736512,3.227178246,-0.125676403,0.900886003,0.934531703,-6.196211355
DTNBP1,0.031681126,5.609399582,0.125194436,0.901264048,0.934812716,-6.196271427
CCN2,0.075117353,8.39447773,0.125167894,0.901284868,0.934812716,-6.196274728
PDCD1,0.072582178,3.120229429,0.124852122,0.901532566,0.935003251,-6.196313953
PITPNM2,-0.027577881,7.450436294,-0.124249764,0.902005098,0.935414214,-6.196388502
OGN,-0.0720932,8.244605905,-0.12355225,0.902552322,0.935861563,-6.196474378
SMIM30,-0.054973301,8.962730991,-0.123280438,0.902765581,0.936016262,-6.196507712
TECPR1,-0.032100793,7.035733465,-0.122989653,0.902993734,0.936186379,-6.196543291
ZSCAN25,0.025788106,6.490588148,0.122762114,0.90317227,0.936250393,-6.196571074
STK36,-0.037003913,5.686968023,-0.122747618,0.903183644,0.936250393,-6.196572842
ACYP1,-0.030848949,4.611901341,-0.12262287,0.903281529,0.93628543,-6.19658805
CHROMR,-0.032089395,4.942559927,-0.122431235,0.903431899,0.936298988,-6.196611382
DNAH6,0.049533583,2.884529151,0.122374805,0.903476179,0.936298988,-6.196618246
PMS2P1,-0.030805342,5.049725948,-0.122361184,0.903486867,0.936298988,-6.196619902
MED10,0.031790671,5.738373263,0.12161827,0.904069851,0.936769111,-6.196709958
FLT3LG,-0.042679913,3.386435011,-0.121447008,0.904204252,0.936769111,-6.196730641
DYSF,-0.026267197,10.132191,-0.12140541,0.904236897,0.936769111,-6.19673566
ATPSCKMT,-0.034430066,6.195206216,-0.121329719,0.904296299,0.936769111,-6.196744789
EFS,-0.041277045,4.538062043,-0.121292861,0.904325225,0.936769111,-6.196749232
LURAP1L,0.037039328,4.643388037,0.121104712,0.904472885,0.936855643,-6.196771891
CERT1,-0.033766116,8.613446678,-0.120726776,0.904769501,0.937096442,-6.196817302
GLYCTK,0.03652112,4.457879571,0.120492103,0.904953687,0.937220767,-6.196845427
KIF15,-0.041140809,3.006261408,-0.120190272,0.905190591,0.937399669,-6.196881522
HRH2,-0.028151831,7.890582503,-0.119776548,0.905515332,0.937451074,-6.196930849
CLEC11A,0.049258811,4.095438387,0.11970674,0.905570128,0.937451074,-6.196939156
SNCAIP,0.032051299,4.726924192,0.11968557,0.905586745,0.937451074,-6.196941674
MYO10,-0.030465028,7.432267987,-0.119512532,0.905722573,0.937451074,-6.196962239
TRIM9,-0.036309457,3.824120331,-0.119447354,0.905773736,0.937451074,-6.196969977
COL9A2,0.051426526,2.78309595,0.119420748,0.905794621,0.937451074,-6.196973135
ABCA5,0.027943275,8.054560316,0.119358622,0.905843389,0.937451074,-6.196980505
VWA8,-0.027748421,9.976133012,-0.119331813,0.905864433,0.937451074,-6.196983685
DOCK4,0.024619359,8.354251892,0.119309588,0.905881879,0.937451074,-6.19698632
GANC,-0.027181358,6.868530061,-0.119135204,0.90601877,0.937526329,-6.19700698
IDI2-AS1,-0.044095037,5.139706669,-0.1188172,0.90626841,0.937718234,-6.197044577
KIAA0753,-0.026582763,6.112925861,-0.118582361,0.90645277,0.93778235,-6.197072277
CCDC122,-0.041489366,5.135145248,-0.118574743,0.906458751,0.93778235,-6.197073175
SMARCA4,-0.025534136,8.603172038,-0.117867362,0.907014111,0.938290459,-6.197156277
C3orf70,-0.041316696,6.323513163,-0.117595614,0.907227471,0.938411491,-6.19718807
PMM1,0.025248941,5.873465586,0.117554732,0.90725957,0.938411491,-6.197192847
ZNF512B,0.024113573,7.495101299,0.117011896,0.907685795,0.938644089,-6.197256113
PRCD,0.054851161,1.993904496,0.117006945,0.907689683,0.938644089,-6.197256689
CEP131,0.032355593,5.924884865,0.116931486,0.907748934,0.938644089,-6.19726546
RBM26,-0.023565796,8.185230455,-0.116845901,0.907816137,0.938644089,-6.197275401
H1-10,0.03103762,6.958524013,0.116828759,0.907829598,0.938644089,-6.197277391
ATIC,0.030424316,6.434883847,0.116777401,0.907869926,0.938644089,-6.197283353
FBXO9,-0.035165076,8.060889803,-0.116066351,0.908428288,0.939064601,-6.197365616
ANTXR1,-0.041214124,8.989079978,-0.115987003,0.9084906,0.939064601,-6.197374765
KCNMA1,0.05119724,4.700328852,0.115898256,0.908560294,0.939064601,-6.19738499
SORL1,0.035907886,7.759568447,0.115859881,0.90859043,0.939064601,-6.197389409
POMT1,-0.025522277,7.040945886,-0.115850206,0.908598029,0.939064601,-6.197390523
FOXO6,0.045116371,1.778157568,0.115568995,0.908818873,0.93920828,-6.197422858
USHBP1,0.031745633,6.035349931,0.115509475,0.908865617,0.93920828,-6.197429692
ZNF83,0.027403173,6.816341219,0.115333184,0.909004069,0.939284917,-6.197449913
PLEKHG3,0.028722621,7.257164303,0.115106589,0.909182032,0.939402368,-6.197475858
POLL,0.02267054,6.493756206,0.114876902,0.909362428,0.939522316,-6.197502105
ZFPM1,0.055958265,3.307049731,0.114045985,0.91001507,0.940130121,-6.197596619
C3orf49,-0.049094628,1.595563118,-0.113722153,0.910269441,0.940326419,-6.197633268
HEYL,-0.038275961,8.360929428,-0.113581168,0.910380189,0.940332216,-6.197649191
DCP1B,0.033942241,5.007693851,0.113551138,0.910403778,0.940332216,-6.197652581
EEA1,-0.026226222,9.620433035,-0.113468466,0.91046872,0.940332814,-6.197661906
TDRP,-0.026057288,4.321387742,-0.112960589,0.910867689,0.940678373,-6.197719047
POLE,0.026602367,7.025832908,0.112271343,0.911409175,0.941076034,-6.197796183
ZDHHC1,-0.033372563,4.490573096,-0.112185772,0.911476404,0.941076034,-6.197805727
FANCA,0.0532881,2.501545334,0.1121425,0.911510401,0.941076034,-6.19781055
MED26,-0.029248361,4.279815406,-0.111905651,0.911696487,0.941201645,-6.197836918
SEMA4F,0.027917508,4.825681922,0.111479781,0.912031095,0.941480555,-6.197884189
KLF5,-0.04652669,5.248450595,-0.111309771,0.912164676,0.941551923,-6.197903009
PWWP3B,0.04036491,7.536780017,0.111200084,0.912250863,0.941574363,-6.197915137
STAG3L4,0.03540649,5.951584919,0.110967732,0.912433435,0.941620074,-6.197940787
FBXL8,0.040461108,2.477428953,0.110843661,0.912530927,0.941620074,-6.197954461
LAMA4,-0.029731731,10.39367617,-0.110702458,0.912641882,0.941620074,-6.197970006
SNAP23,-0.02948536,8.289942906,-0.110682871,0.912657274,0.941620074,-6.19797216
ANKHD1,-0.022229101,9.791961452,-0.110629809,0.91269897,0.941620074,-6.197977995
DNAAF9,0.023752619,9.261566979,0.110545344,0.912765343,0.941620074,-6.197987278
BOD1L1,-0.022659798,9.737414347,-0.110424923,0.912859971,0.941620074,-6.1980005
TCEA2,-0.026825051,6.426521188,-0.110353729,0.912915917,0.941620074,-6.198008311
SORCS1,-0.040035354,4.818183034,-0.110323523,0.912939654,0.941620074,-6.198011623
CHST14,-0.030863005,5.817050132,-0.109454607,0.913622505,0.942257857,-6.198106515
SHPRH,0.023198045,8.105052709,0.109252918,0.913781016,0.942354813,-6.198128433
GPATCH8,0.021811597,8.304252913,0.109146152,0.913864926,0.942374828,-6.19814002
SPRED2,-0.025502691,7.575015327,-0.10893794,0.914028569,0.942477055,-6.198162583
SLC12A4,0.023142915,9.488088246,0.108444799,0.914416164,0.942810173,-6.198215851
SETBP1,-0.029340539,7.894167638,-0.10824038,0.914576837,0.942909293,-6.198237861
CTNNA3,-0.026341718,10.16565109,-0.107645302,0.915044592,0.943324971,-6.198301698
GLB1L,-0.038952387,3.921555554,-0.107437612,0.915207852,0.943393955,-6.198323895
RGS4,0.060948188,6.026907086,0.107395887,0.915240651,0.943393955,-6.198328349
POGZ,0.022551415,8.940919835,0.107306746,0.915310724,0.943399625,-6.198337859
RING1,-0.024448638,6.91848149,-0.107170388,0.915417915,0.943436219,-6.198352392
C19orf44,-0.025693682,4.566119618,-0.107097289,0.915475378,0.943436219,-6.198360175
PLCXD1,-0.031605485,4.585568668,-0.107005501,0.915547535,0.943444032,-6.19836994
KMT2A,0.023732076,10.31048918,0.106198811,0.916181719,0.944030955,-6.198455403
ZNF335,0.026444039,6.584747713,0.106110934,0.916250808,0.944035564,-6.198464674
HEPH,-0.038992146,8.315381773,-0.105942922,0.916382899,0.944053129,-6.198482378
LRRC34,0.034150422,3.617638386,0.105747978,0.916536168,0.944053129,-6.198502885
FSCN1,0.035002305,6.851952551,0.105733393,0.916547636,0.944053129,-6.198504417
CSRNP3,-0.024403742,5.574086453,-0.105730756,0.916549709,0.944053129,-6.198504694
VIPR2,-0.029137598,6.612674034,-0.105532329,0.91670572,0.944053129,-6.198525525
HEBP1,-0.033982612,6.276074967,-0.105518304,0.916716747,0.944053129,-6.198526996
ATXN7,0.020733218,8.055878423,0.105513946,0.916720174,0.944053129,-6.198527453
ZNF727,0.039690216,5.082769795,0.105368595,0.916834456,0.944104272,-6.198542684
UBE2B,-0.032728976,8.406996624,-0.105271109,0.916911107,0.944116658,-6.198552888
RNF38,0.029725452,8.770370481,0.104891331,0.917209721,0.944313319,-6.19859255
PTRH1,0.036768686,3.643511762,0.104863798,0.91723137,0.944313319,-6.198595419
SLC16A7,0.042356877,10.21212158,0.104709511,0.917352688,0.944338745,-6.198611487
TLK1,0.023043994,8.036682188,0.10419788,0.917755004,0.944652713,-6.198664599
HTRA1,-0.035449352,8.817248198,-0.103928541,0.917966805,0.944804158,-6.198692455
VPS52,-0.021957553,7.581725182,-0.102545228,0.919054702,0.945857227,-6.198834385
MFN2,0.026146179,12.79021407,0.102189669,0.919334355,0.946078392,-6.198870559
DIPK1B,0.025425952,5.423553755,0.101929714,0.91953882,0.946222155,-6.198896927
ZNF577,0.024353997,6.4603813,0.101677168,0.919737464,0.946359909,-6.198922479
RAB15,-0.038815872,8.043206156,-0.101459274,0.919908855,0.946469604,-6.198944474
SPICE1,0.022674838,6.089884339,0.10130412,0.920030898,0.946500649,-6.198960107
ZNF836,0.023338564,5.444369822,0.101256194,0.920068598,0.946500649,-6.198964932
IKZF2,0.023257642,6.929192385,0.101042548,0.920236655,0.946579019,-6.198986409
METTL21A,0.020036095,7.063927406,0.10094539,0.920313082,0.946579019,-6.198996161
POU2F1,-0.023734398,8.34233654,-0.100901163,0.920347873,0.946579019,-6.199000597
PNN,0.022256561,8.173004924,0.100829891,0.920403939,0.946579019,-6.199007742
CATSPERG,0.038046791,2.309524488,0.100700746,0.92050553,0.946616865,-6.199020676
MTMR7,-0.029441205,4.011089312,-0.100366515,0.920768459,0.946762013,-6.199054071
FGFR1,0.021378758,10.16577875,0.099817659,0.921200246,0.947071155,-6.19910867
CDIN1,-0.036769666,10.07232788,-0.099809604,0.921206583,0.947071155,-6.199109469
SSH1,-0.021473771,7.93624262,-0.099218596,0.921671558,0.947401843,-6.199167923
TAS2R14,0.023629136,5.675902998,0.099193098,0.92169162,0.947401843,-6.199170437
NCKIPSD,-0.028136599,7.133766015,-0.099130975,0.921740497,0.947401843,-6.199176559
DST,-0.025218995,14.47115601,-0.099071076,0.921787625,0.947401843,-6.199182459
PLK3,-0.029031325,4.724856048,-0.098507624,0.922230954,0.947790816,-6.199237781
CHMP4C,-0.052500537,3.873286848,-0.098253789,0.922430682,0.947877623,-6.199262601
CTC-338M12.4,-0.027540529,4.319097489,-0.098165484,0.922500165,0.947877623,-6.19927122
SAMD5,0.041350982,4.447654305,0.098152913,0.922510056,0.947877623,-6.199272447
ZHX2,-0.02240167,8.88810111,-0.097446162,0.923066191,0.948382352,-6.199341144
KLHL13,-0.037831315,6.904434912,-0.09730629,0.923176259,0.948428742,-6.199354681
PLXNB3,-0.039450878,4.195137945,-0.096938552,0.923465647,0.948567764,-6.199390179
MYO6,0.021910817,7.254986928,0.09690323,0.923493444,0.948567764,-6.199393581
RBM38-AS1,0.033226344,4.37193534,0.096886822,0.923506357,0.948567764,-6.199395161
TEP1,-0.025065953,7.38670904,-0.096230015,0.924023255,0.949031969,-6.199458194
ATG2A,-0.022158191,7.321845256,-0.095242247,0.924800678,0.949763666,-6.199552183
MON2,-0.021707338,8.441082544,-0.094672278,0.925249308,0.950095054,-6.199605976
DLST,0.023892081,10.04217552,0.094667056,0.925253418,0.950095054,-6.199606467
CPSF4,-0.023420156,5.966681253,-0.094547954,0.925347168,0.950124543,-6.199617666
ZNF546,-0.021767031,6.631227384,-0.094066076,0.925726484,0.950447219,-6.199662834
ABHD17C,-0.025950928,4.832026041,-0.093756614,0.92597009,0.950630526,-6.199691719
TRIP4,-0.019490587,6.343116706,-0.093568618,0.926118083,0.950715654,-6.19970922
LMTK2,0.020975887,9.261311911,0.092964465,0.926593696,0.951129723,-6.199765225
MZF1,-0.026974147,5.169174918,-0.092890862,0.926651642,0.951129723,-6.199772023
IFFO1,-0.021884029,6.706276894,-0.092456851,0.926993333,0.951334579,-6.199812
PCSK1,0.041387749,3.256632355,0.092394962,0.927042058,0.951334579,-6.199817685
NBPF1,-0.028068033,7.324916709,-0.092305548,0.927112455,0.951334579,-6.199825893
PPIL2,-0.01768936,7.601070425,-0.092223818,0.927176802,0.951334579,-6.199833388
CAD,0.022228412,6.719251474,0.092064759,0.927302033,0.951338232,-6.199847955
ZNF714,-0.02303156,5.911946543,-0.092053887,0.927310593,0.951338232,-6.19984895
PRPF19,0.020825861,7.440590583,0.09157282,0.927689362,0.951617275,-6.19989285
ILF3,-0.020191242,9.552800087,-0.091542979,0.927712858,0.951617275,-6.199895566
UPP1,0.023771847,5.203187669,0.090919782,0.928203559,0.952053777,-6.199952076
PLEKHG1,0.023814401,7.526248837,0.090200629,0.928769852,0.95240417,-6.200016808
NAP1L2,-0.033042228,6.015219665,-0.090144174,0.928814308,0.95240417,-6.200021867
DYNC2LI1,-0.030284754,5.957743694,-0.09014407,0.92881439,0.95240417,-6.200021877
LOXL2,0.04020407,6.516771032,0.090036649,0.928898982,0.95240417,-6.200031496
TIGD1,-0.01951215,4.479306653,-0.090032655,0.928902128,0.95240417,-6.200031853
ALDH5A1,0.029103159,8.402211745,0.089989254,0.928936305,0.95240417,-6.200035736
RBKS,0.028860401,4.223899831,0.089890733,0.929013889,0.952416877,-6.200044543
UBA7,-0.023621854,7.260467801,-0.08905401,0.929672829,0.953025542,-6.200118953
DPH5-DT,0.025677233,4.653106677,0.08889262,0.929799933,0.953025878,-6.200133226
NHEJ1,-0.037074055,3.038955523,-0.088887941,0.929803618,0.953025878,-6.200133639
ARID1B,-0.01909011,9.200082578,-0.088446762,0.930151083,0.95331514,-6.200172521
DENND3,0.023674039,7.274392069,0.088196692,0.930348039,0.953450116,-6.200194474
CLIP3,0.026255216,5.521824575,0.087817103,0.930647015,0.953689618,-6.200227678
INO80D,0.019278166,8.689746652,0.087464225,0.930924962,0.953906946,-6.200258418
CLBA1,0.028329341,3.952207242,0.087382068,0.930989675,0.953906946,-6.200265557
RASA2,-0.021109479,5.935837705,-0.087099303,0.931212404,0.954068249,-6.200290076
ZNF169,-0.024375574,4.295265106,-0.086806485,0.931443058,0.954175627,-6.200315384
PPP1R12C,0.023503714,9.87937311,0.086800428,0.93144783,0.954175627,-6.200315907
PCNX2,-0.041598682,4.622039934,-0.086481655,0.931698936,0.954299036,-6.200343359
ASIC1,-0.041324381,2.310508283,-0.086397569,0.931765173,0.954299978,-6.200350583
PHLDA3,0.02708974,6.198326834,0.085760344,0.932267158,0.954747174,-6.200405104
JPH1,0.01863645,7.172914362,0.085150333,0.932747732,0.955172381,-6.200456918
RBM26-AS1,0.03601651,3.049499422,0.084956932,0.9329001,0.955261456,-6.200473268
AP3M2,-0.02546915,7.471821959,-0.084569635,0.933205235,0.955439978,-6.200505899
GREB1,0.019353147,6.299760836,0.084216318,0.933483608,0.955658014,-6.200535537
UPF1,0.017706779,8.66200819,0.084063241,0.933604217,0.955661208,-6.200548339
C11orf24,-0.02721017,7.40767516,-0.084046319,0.933617551,0.955661208,-6.200549753
DISC1,0.023696302,7.056085416,0.083962242,0.933683796,0.955662061,-6.200556774
SYT7,-0.024613457,7.139840566,-0.083724692,0.933870966,0.955786677,-6.200576571
FARP2,-0.016537875,6.655629479,-0.083065543,0.934390345,0.956251256,-6.20063121
DDIT4,0.036173016,7.514663742,0.082233119,0.935046297,0.95685553,-6.200699595
WFDC1,-0.048396201,3.047167893,-0.082049263,0.935191182,0.956936768,-6.200714607
TESPA1,0.040911512,1.949010206,0.081807489,0.935381712,0.957000462,-6.200734296
BRAF,-0.018482076,7.75278919,-0.081728011,0.935444346,0.957000462,-6.200740755
FZD8,-0.025287085,5.266731536,-0.081704234,0.935463084,0.957000462,-6.200742687
DDAH1,0.039355887,8.243373826,0.081637796,0.935515442,0.957000462,-6.20074808
DLG5,0.02172193,7.660855536,0.081232763,0.935834641,0.957144249,-6.200780866
ALDH3B1,-0.023845671,4.736240331,-0.081210053,0.93585254,0.957144249,-6.2007827
FRS3,0.016260534,5.138766466,0.08097056,0.936041285,0.957270277,-6.200802004
SLC20A1-DT,-0.036657266,2.654882207,-0.080548944,0.936373573,0.957543075,-6.200835849
THAP9,0.022980456,6.37444106,0.080207716,0.936642513,0.957719399,-6.200863112
AQP7,-0.019635888,8.548987546,-0.080163828,0.936677104,0.957719399,-6.20086661
CCDC150,-0.034667865,2.794181215,-0.080003661,0.936803344,0.957781445,-6.20087936
GAB1,-0.020675061,10.37112908,-0.0797692,0.936988143,0.957841504,-6.200897978
ANKFY1,-0.017520597,8.736592444,-0.079762773,0.936993208,0.957841504,-6.200898487
ENTPD3,-0.029674508,3.522318027,-0.079068554,0.937540403,0.95833382,-6.200953289
IFT43,0.02116687,6.457569476,0.078912029,0.937663783,0.958379655,-6.200965578
HIF1AN,-0.019929436,9.007149052,-0.078845229,0.937716438,0.958379655,-6.200970816
NPR1,0.019299305,7.16369375,0.077976266,0.938401426,0.958945571,-6.201038544
NOVA1,-0.033740547,4.248297706,-0.077756527,0.938574649,0.95903452,-6.201055552
MOV10,-0.02011868,6.542437834,-0.077684974,0.938631056,0.95903452,-6.20106108
RASGRP2,0.021171136,6.012327735,0.077616043,0.938685396,0.95903452,-6.2010664
CD226,0.036261212,2.760733959,0.077436803,0.938826698,0.959060252,-6.201080213
FOXRED2,-0.022248303,6.204228228,-0.077417558,0.93884187,0.959060252,-6.201081694
DLK1,-0.048789563,4.737592366,-0.077321543,0.938917563,0.959070517,-6.201089078
LINC02880,-0.050709171,2.773666948,-0.076804225,0.9393254,0.95935296,-6.201128706
DNM1,-0.029473491,5.102511937,-0.076573699,0.939507144,0.959471507,-6.201146279
ABCC5,-0.019385514,8.553857429,-0.076473655,0.939586019,0.959484989,-6.201153889
NAA60,0.018283312,7.103247403,0.076016392,0.939946533,0.959646606,-6.201188545
HECTD2,-0.02071715,6.024790087,-0.076005995,0.93995473,0.959646606,-6.20118933
SIN3B,0.014521795,7.5924504,0.075939673,0.940007021,0.959646606,-6.201194339
MDH1B,0.037150891,2.566724672,0.07537476,0.940452429,0.959999674,-6.201236823
RPL18P10,0.03831965,1.211367411,0.075334364,0.94048428,0.959999674,-6.201239849
NBR2,0.024846595,3.582951826,0.075131666,0.940644104,0.960081427,-6.201255008
HCFC1R1,-0.018308046,7.223032644,-0.074934179,0.940799821,0.960081427,-6.201269737
BHLHE41,-0.022058782,7.38376783,-0.074923419,0.940808305,0.960081427,-6.201270539
ART5,-0.034997979,1.99846688,-0.074899421,0.940827227,0.960081427,-6.201272326
SETD4,-0.018081537,6.052982245,-0.074806336,0.940900626,0.960089268,-6.201279252
ZDHHC24,-0.024476243,3.83679581,-0.074637716,0.941033584,0.960157879,-6.201291776
XIRP1,-0.027408954,13.0752009,-0.074341829,0.941266899,0.960286388,-6.201313685
